"Relative Time (Process)","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.0.memoryAllocated","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.0.memoryAllocated__MIN","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.0.memoryAllocated__MAX","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.1.memoryAllocated","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.1.memoryAllocated__MIN","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.1.memoryAllocated__MAX","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.2.memoryAllocated","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.2.memoryAllocated__MIN","reranker-MiniLM-L12-H384-uncased-msmarco-bce-Lion-None-ep-1-3 - system/gpu.2.memoryAllocated__MAX","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.0.memoryAllocated","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.0.memoryAllocated__MIN","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.0.memoryAllocated__MAX","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.1.memoryAllocated","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.1.memoryAllocated__MIN","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.1.memoryAllocated__MAX","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.2.memoryAllocated","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.2.memoryAllocated__MIN","reranker-MiniLM-L12-H384-uncased-msmarco-bce-adamW-ep-1-3 - system/gpu.2.memoryAllocated__MAX"
"75.353788682","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","27.168262134236347","27.168262134236347","27.168262134236347","","","","","","","","",""
"75.386788742","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","27.168262134236347","27.168262134236347","27.168262134236347","","","","","","","","",""
"75.416909905","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","27.76303507857949","27.76303507857949","27.76303507857949"
"90.355299983","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"90.367372092","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"90.42616424","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"105.353911523","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"105.372701065","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"105.424244247","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"120.35332878","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"120.370631506","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"120.422037738","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"135.350392557","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"135.373335243","28.697794564556744","28.697794564556744","28.697794564556744","23.352164192063906","23.352164192063906","23.352164192063906","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"135.425945864","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"150.358399569","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"150.374644975","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"150.440750022","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"165.351070686","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"165.36818222","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"165.427935849","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"180.364896388","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"180.376941678","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"180.42617721","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"195.361075066","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"195.371620021","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"195.422426731","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","24.07717938699314","24.07717938699314","24.07717938699314","30.80202092558826","30.80202092558826","30.80202092558826"
"210.355353471","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"210.388165056","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"210.424229267","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","27.52425761917166","27.52425761917166","27.52425761917166","30.80202092558826","30.80202092558826","30.80202092558826"
"225.353832405","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"225.372222067","28.697794564556744","28.697794564556744","28.697794564556744","23.356505600416774","23.356505600416774","23.356505600416774","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"225.42063206","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"240.349268565","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"240.367501683","28.697794564556744","28.697794564556744","28.697794564556744","26.803583832595297","26.803583832595297","26.803583832595297","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"240.425071446","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"255.362808812","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"255.371003684","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"255.424713856","","","","","","","","","","29.22310497525397","29.22310497525397","29.22310497525397","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"270.35699554","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"270.370924586","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"270.423537775","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"285.348124127","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"285.371922805","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"285.423366699","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"300.355083087","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"300.372330164","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"300.423711038","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"315.35502794","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"315.36784077","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"315.427529093","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"330.355212903","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"330.364757345","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"330.425688639","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"345.368186515","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"345.372831004","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"345.475786759","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"360.349799943","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"360.369911582","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"360.423700128","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"375.359161198","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"375.377452561","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"375.421860277","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"390.353491702","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"390.37662461","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"390.423317437","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"405.351675443","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"405.369263213","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"405.428745204","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"420.350562248","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"420.370378969","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"420.424314295","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"435.35200845","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"435.367867201","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"435.424521706","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"450.35050412","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"450.375631291","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"450.427538013","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"465.35257042","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"465.366798491","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"465.422418909","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"480.357079136","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"480.372572843","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"480.423188947","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"495.362115211","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"495.37721118","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"495.421221274","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"510.355031994","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"510.378032011","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"510.425431835","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"525.347333775","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"525.376755222","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"525.41854913","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"540.359254572","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"540.368957236","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"540.432249202","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"555.35195541","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"555.369176756","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"555.428461426","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"570.353208554","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"570.370897236","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"570.427413378","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"585.355836412","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"585.36960566","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"585.426184353","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"600.355572738","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"600.366063246","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"600.423703345","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"615.355518172","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"615.372144736","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"615.430214347","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"630.354421967","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"630.369821792","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"630.432425912","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"645.355021532","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"645.37460779","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"645.42552919","","","","","","","","","","29.227446383606843","29.227446383606843","29.227446383606843","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
"660.350945047","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"660.372069894","28.697794564556744","28.697794564556744","28.697794564556744","30.997384301467395","30.997384301467395","30.997384301467395","30.207247981245118","30.207247981245118","30.207247981245118","","","","","","","","",""
"660.424872558","","","","","","","","","","33.62963445341669","33.62963445341669","33.62963445341669","31.71805808804376","31.71805808804376","31.71805808804376","30.80202092558826","30.80202092558826","30.80202092558826"
